id	species	x	y
GBIF_11592	Nogueirapis minor	-59.916667	-2.95
GBIF_11599	Nogueirapis minor	-66.816667	-0.216667
GBIF_11614	Oxytrigona ignis	-49.3553	-6.1042
GBIF_11622	Oxytrigona ignis	-48.47061	-1.43728
GBIF_11623	Oxytrigona ignis	-51.816667	-7.35
GBIF_11648	Oxytrigona ignis	-48.504444	-1.455833
GBIF_11666	Oxytrigona ignis	-44.235	-2.934444
GBIF_11670	Oxytrigona ignis	-65.583333	-2.683333
GBIF_11673	Oxytrigona mulfordi	-70.10962	-12.55207
GBIF_11676	Oxytrigona mulfordi	-69.05	-12.55
GBIF_11677	Oxytrigona mulfordi	-67.56667	-14.46667
GBIF_11684	Oxytrigona mulfordi	-54.9025	-8.9495
GBIF_11685	Oxytrigona mulfordi	-76.916917	-0.499139
GBIF_11687	Oxytrigona mulfordi	-75.371111	-8.921111
GBIF_11693	Oxytrigona mulfordi	-66.449444	-9.748889
GBIF_12652	Paratrigona haeckeli	-51.766667	-3.116667
GBIF_12655	Paratrigona haeckeli	-70.10962	-12.55207
GBIF_12656	Paratrigona haeckeli	-62.768028	-11.139556
GBIF_12657	Paratrigona haeckeli	-63.0439	-9.9137
GBIF_12663	Paratrigona haeckeli	-55.504444	-11.8645
GBIF_12664	Paratrigona haeckeli	-61.166667	-11.683333
GBIF_12667	Paratrigona haeckeli	-62.716667	-1.116667
GBIF_12668	Paratrigona haeckeli	-64.916667	-10.833333
GBIF_12669	Paratrigona haeckeli	-62.85	-11.166667
GBIF_12671	Paratrigona haeckeli	-62.583333	-10.866667
GBIF_12672	Paratrigona haeckeli	-64.766667	-10.316667
GBIF_12673	Paratrigona haeckeli	-63.494722	-8.296667
GBIF_13982	Paratrigona pacifica	-76.3982	-0.6758
GBIF_13983	Paratrigona pacifica	-67.72	-16.191389
GBIF_13985	Paratrigona pacifica	-76.459722	-0.470556
GBIF_13986	Paratrigona pacifica	-75.541667	-10.138333
GBIF_13989	Paratrigona pacifica	-75.331667	-10.81
GBIF_13991	Paratrigona pacifica	-75.54	-10.095
GBIF_13992	Paratrigona pacifica	-76.08	-9.3025
GBIF_13993	Paratrigona pacifica	-76.073333	-9.298333
GBIF_13994	Paratrigona pacifica	-75.315	-10.785
GBIF_13996	Paratrigona pacifica	-75.305	-10.978333
GBIF_14001	Paratrigona pacifica	-75.086667	-10.576667
GBIF_14002	Paratrigona pacifica	-75.783333	-1.016667
GBIF_14005	Paratrigona pacifica	-79.17269	-0.25441
GBIF_14006	Paratrigona pacifica	-76.014	-9.41
GBIF_14007	Paratrigona pacifica	-79.0563	-0.2978
GBIF_14009	Paratrigona pacifica	-75.5722	6.2334
GBIF_14012	Paratrigona pacifica	-61.180556	-11.685
GBIF_14013	Paratrigona pacifica	-78.116667	-2.316667
GBIF_14015	Paratrigona pacifica	-64.366667	-12.05
GBIF_14021	Paratrigona pannosa	-59.959722	-3.078611
GBIF_14023	Paratrigona pannosa	-55.51729	-1.90486
GBIF_14028	Paratrigona pannosa	-66.933333	-0.133333
GBIF_14030	Paratrigona pannosa	-60.025	-3.101944
GBIF_14053	Paratrigona prosopiformis	-70.101	-12.5694
GBIF_14055	Paratrigona prosopiformis	-67.929944	-1.955667
GBIF_14056	Paratrigona prosopiformis	-67.18085	-10.62513
GBIF_14060	Paratrigona prosopiformis	-68.1593	-15.2589
GBIF_14062	Paratrigona prosopiformis	-67.23927	-10.6386
GBIF_14066	Paratrigona prosopiformis	-63.6605	-17.478
GBIF_14070	Paratrigona prosopiformis	-74.923333	-10.89
GBIF_14077	Paratrigona prosopiformis	-64.167528	-9.144139
GBIF_14078	Paratrigona prosopiformis	-63.0439	-9.9137
GBIF_14079	Paratrigona prosopiformis	-76.459722	-0.470556
GBIF_14081	Paratrigona prosopiformis	-69.05	-12.55
GBIF_14084	Paratrigona prosopiformis	-73.1566	-4.0013
GBIF_14104	Paratrigona prosopiformis	-76.397417	-0.674167
GBIF_14105	Paratrigona prosopiformis	-76.648639	-0.225722
GBIF_14110	Paratrigona prosopiformis	-74.538056	-8.3825
GBIF_14114	Paratrigona prosopiformis	-64.766667	-16.866667
GBIF_14120	Paratrigona prosopiformis	-66.906944	1.435
GBIF_14123	Paratrigona prosopiformis	-66.838333	1.228611
GBIF_14124	Paratrigona prosopiformis	-70.0315	-4.383444
GBIF_14126	Paratrigona prosopiformis	-72.67	-7.631111
GBIF_14129	Paratrigona prosopiformis	-65.583333	-1.883333
GBIF_14137	Paratrigona prosopiformis	-66.833333	-0.216667
GBIF_14140	Paratrigona prosopiformis	-65.068611	-0.522778
GBIF_14148	Paratrigona prosopiformis	-62.782778	-11.176667
GBIF_14149	Paratrigona prosopiformis	-62.539444	-8.37
GBIF_14150	Paratrigona prosopiformis	-76.285	-0.067167
GBIF_16195	Partamona auripennis	-59.983333	-2.916667
GBIF_16197	Partamona auripennis	-59.983333	-3.066667
GBIF_16200	Partamona auripennis	-76.3656	-6.5014
GBIF_16201	Partamona auripennis	-55.116667	-3.083333
GBIF_16268	Partamona auripennis	-47.058889	-1.13
GBIF_16281	Partamona auripennis	-64.7114	-3.3542
GBIF_16295	Partamona auripennis	-52.0022	0.8955
GBIF_16303	Partamona auripennis	-60.025	-3.1019
GBIF_16305	Partamona auripennis	-51.835	3.8431
GBIF_16307	Partamona auripennis	-57.05	-6.2667
GBIF_16325	Partamona auripennis	-67.0892	-0.1303
GBIF_16327	Partamona auripennis	-49.5072	-2.5842
GBIF_16338	Partamona auripennis	-57.752778	-6.222222
GBIF_16343	Partamona auripennis	-56.85	-1.416667
GBIF_16357	Partamona auripennis	-65.583333	-2.683333
GBIF_16359	Partamona auripennis	-59.966667	-2.933333
GBIF_16365	Partamona auripennis	-66.793333	-0.203611
GBIF_16409	Partamona batesi	-63.63306	-5.79111
GBIF_18184	Partamona batesi	-63.416667	-6.083333
GBIF_18191	Partamona batesi	-67.416667	-10.066667
GBIF_18351	Partamona batesi	-63.683333	-5.716667
GBIF_18392	Partamona batesi	-67.26625	-5.00825
GBIF_18666	Partamona batesi	-65.583333	-2.683333
GBIF_18780	Partamona batesi	-64.833333	-3.216667
GBIF_18950	Partamona batesi	-66.183333	-3.75
GBIF_19143	Partamona chapadicola	-43.327542	-3.145908
GBIF_19146	Partamona chapadicola	-47.366667	-8.483333
GBIF_19147	Partamona chapadicola	-49.2961	-8.2411
GBIF_19152	Partamona chapadicola	-42.833333	-5.083333
GBIF_19215	Partamona chapadicola	-49.264722	-8.257778
GBIF_19293	Partamona chapadicola	-46.683333	-9.604444
GBIF_19338	Partamona chapadicola	-45.766667	-7.516667
GBIF_19339	Partamona chapadicola	-44.076667	-6.601667
GBIF_19341	Partamona chapadicola	-44.302778000000004	-2.529722
GBIF_19342	Partamona chapadicola	-44.235	-2.934444
GBIF_19345	Partamona chapadicola	-42.944444	-8.11
GBIF_19354	Partamona chapadicola	-47.180833	-1.195833
GBIF_19368	Partamona chapadicola	-46.366667	-4.116667
GBIF_19372	Partamona chapadicola	-40.500833	-9.398611
GBIF_22272	Partamona ferreirai	-60.083333	-3.05
GBIF_22274	Partamona ferreirai	-55.5181	-1.9175
GBIF_22276	Partamona ferreirai	-52.0022	0.8955
GBIF_22280	Partamona ferreirai	-60.025	-3.1019
GBIF_22315	Partamona ferreirai	-56.85	-1.416667
GBIF_22316	Partamona ferreirai	-61.216667	-1.916667
GBIF_22526	Partamona ferreirai	-64.783333	-0.416667
GBIF_22727	Partamona ferreirai	-60.533333	-3.033333
GBIF_22771	Partamona ferreirai	-66.406111	-0.421667
GBIF_22818	Partamona ferreirai	-65.988889	-0.333889
GBIF_22998	Partamona ferreirai	-65.099444	-0.579167
GBIF_23043	Partamona ferreirai	-57.033333	-1.066667
GBIF_23097	Partamona ferreirai	-65.066667	-0.516667
GBIF_23142	Partamona ferreirai	-61.75	-1.416667
GBIF_23235	Partamona ferreirai	-62.183889	-1.316389
GBIF_23326	Partamona ferreirai	-61.300556	-1.963889
GBIF_23416	Partamona ferreirai	-61.219444	-2.1075
GBIF_23466	Partamona ferreirai	-65.583333	-1.883333
GBIF_23494	Partamona ferreirai	-66.283333	-0.366667
GBIF_23495	Partamona ferreirai	-65.016667	-0.416667
GBIF_23570	Partamona gregaria	-56.798056	-3.651667
GBIF_23620	Partamona gregaria	-55.416667	-3.666667
GBIF_23622	Partamona gregaria	-55.116667	-3.083333
GBIF_23658	Partamona gregaria	-56.233333	-4.433333
GBIF_23659	Partamona gregaria	-56.433333	-2.466667
GBIF_23660	Partamona gregaria	-56.75	-2.766667
GBIF_23661	Partamona gregaria	-57.05	-6.2667
GBIF_23665	Partamona gregaria	-36.9186	-6.8722
GBIF_23669	Partamona gregaria	-49.5072	-2.5842
GBIF_23954	Partamona gregaria	-49.583333	-2.55
GBIF_24085	Partamona gregaria	-55.966667	-4.216667
GBIF_24089	Partamona gregaria	-57.718611	-3.383611
GBIF_24168	Partamona mourei	-59.983333	-2.916667
GBIF_24171	Partamona mourei	-61.133333	1.083333
GBIF_24173	Partamona mourei	-64.65	-2.583333
GBIF_24175	Partamona mourei	-60.6667	2.8167
GBIF_24181	Partamona mourei	-60.667	2.817
GBIF_24197	Partamona mourei	-59.828889	3.486944
GBIF_24198	Partamona mourei	-66.183333	-0.316667
GBIF_24202	Partamona mourei	-61.216667	-1.916667
GBIF_24203	Partamona mourei	-60.133333	5.666667
GBIF_24204	Partamona mourei	-58.766667	6.416667
GBIF_24416	Partamona mourei	-62.716667	-1.116667
GBIF_24789	Partamona mourei	-65.018611	-0.417778
GBIF_24834	Partamona mourei	-65.099444	-0.579167
GBIF_24845	Partamona mourei	-65.076944	-0.522778
GBIF_24890	Partamona mourei	-64.783333	-0.416667
GBIF_24979	Partamona mourei	-60.025	-3.101944
GBIF_24980	Partamona mourei	-60.780833	-2.832778
GBIF_25070	Partamona mourei	-61.666667	3.416667
GBIF_25075	Partamona mourei	-59.77	-2.45
GBIF_25076	Partamona mourei	-59.966667	-2.933333
GBIF_25090	Partamona mourei	-62.183333	-1.316667
GBIF_25113	Partamona mourei	-65.488889	-0.333889
GBIF_25114	Partamona mourei	-66.692556	0.317028
GBIF_25573	Partamona nigrior	-48.4975	-1.4391
GBIF_25581	Partamona nigrior	-47.6108	-16.765
GBIF_25642	Partamona nigrior	-38.510833	-12.971111
GBIF_25669	Partamona nigrior	-61.133333	4.616667
GBIF_25670	Partamona nigrior	-61.666667	3.416667
GBIF_26354	Partamona subtilis	-67.56667	-14.46667
GBIF_26355	Partamona subtilis	-71.49078	-12.79958
GBIF_26356	Partamona subtilis	-71.30007	-12.99996
GBIF_26357	Partamona subtilis	-73.253611	-8.280833
GBIF_26358	Partamona subtilis	-68.668056000000007	-9.054167
GBIF_26363	Partamona subtilis	-72.781944	-8.875278
GBIF_32123	Plebeia margaritae	-62.574	-9.338467
GBIF_32124	Plebeia margaritae	-62.418972	-10.938167
GBIF_32128	Plebeia margaritae	-62.723944	-11.074667
GBIF_32129	Plebeia margaritae	-62.440556	-10.921917
GBIF_32130	Plebeia minima	-54.541501	3.106273
GBIF_32131	Plebeia minima	-62.13255	-11.925367
GBIF_32132	Plebeia minima	-62.443833	-10.7804
GBIF_32134	Plebeia minima	-83.283	8.75939
GBIF_32136	Plebeia minima	-84.133	9.38773
GBIF_32139	Plebeia minima	-83.567	8.6791
GBIF_32143	Plebeia minima	-59.983333	-3.066667
GBIF_32144	Plebeia minima	-66.188889	-0.316667
GBIF_32157	Plebeia minima	-67.7398	10.4894
GBIF_32158	Plebeia minima	-55.51729	-1.90486
GBIF_32187	Plebeia alvarengai	-64.797778	-17.109167
GBIF_32192	Plebeia minima	-62.418972	-10.938167
GBIF_32193	Plebeia minima	-64.126694	-10.436944
GBIF_32194	Plebeia minima	-63.333333	-6.333333
GBIF_33036	Scaptotrigona tricolorata	-78.12618	-2.26242
GBIF_33044	Scaptotrigona tricolorata	-70.101	-12.5694
GBIF_33046	Scaptotrigona tricolorata	-75.541667	-10.138333
GBIF_33071	Scaptotrigona tricolorata	-75.086667	-10.576667
GBIF_33098	Scaptotrigona tricolorata	-75.571667	-10.178333
GBIF_33102	Scaptotrigona tricolorata	-62.415778	-10.70275
GBIF_33103	Scaptotrigona tricolorata	-62.558861	-11.014472
GBIF_33143	Scaptotrigona tricolorata	-71.49078	-12.79958
GBIF_33144	Scaptotrigona tricolorata	-76.397417	-0.674167
GBIF_33308	Scaptotrigona tubiba	-48.445	-22.8858
GBIF_33314	Scaptotrigona tubiba	-50.2697	-29.8867
GBIF_33322	Scaptotrigona tubiba	-46.4207	-21.934
GBIF_33349	Scaptotrigona tubiba	-37.1872	-10.7283
GBIF_33644	Scaura amazonica	-59.979389	-2.891428
GBIF_33652	Scaura amazonica	-66.774722	0.211944
GBIF_33653	Scaura amazonica	-66.840556	0.304639
GBIF_33661	Scaura amazonica	-61.637556	-0.455694
GBIF_33663	Scaura amazonica	-67.613969	-2.755489
GBIF_33666	Scaura amazonica	-62.983333	-1.616667
GBIF_33673	Scaura amazonica	-59.866667	-2.416667
GBIF_33690	Scaura amazonica	-65.016667	-0.416667
GBIF_33692	Scaura amazonica	-47.366667	-8.483333
GBIF_33721	Scaura amazonica	-66.683333	-0.316667
GBIF_33742	Scaura amazonica	-57.044722	-1.078889
GBIF_34693	Scaura longula	-49.401592	-19.166082
GBIF_34694	Scaura longula	-47.9503	-16.2525
GBIF_34717	Scaura longula	-62.72395	-11.074683
GBIF_34718	Scaura longula	-69.05	-12.55
GBIF_34733	Scaura longula	-63.903333	-8.762222
GBIF_34735	Scaura longula	-52.250833	-15.8975
GBIF_34738	Scaura longula	-52.25	-15.883333
GBIF_34740	Scaura longula	-57.033333	-1.066667
GBIF_34741	Scaura longula	-51.816667	-7.35
GBIF_34742	Scaura longula	-62.204444	-1.305833
GBIF_34793	Scaura longula	-76.150361	-0.636917
GBIF_34794	Scaura longula	-76.397417	-0.674167
GBIF_34796	Schwarziana mourei	-48.411944	-22.955
GBIF_34807	Schwarziana mourei	-46.616667	-16.583333
GBIF_34812	Schwarziana mourei	-45.99	-16.5675
GBIF_34814	Schwarziana mourei	-45.430278	-21.551389
GBIF_34815	Schwarziana mourei	-52.273889	-27.634167
GBIF_34816	Schwarziana mourei	-46.4825	-20.345833
GBIF_34817	Scaura coccidophila	-76.406817	-6.4087
GBIF_34818	Scaura coccidophila	-66.435278	-0.391111
GBIF_34921	Scaura coccidophila	-66.406111	-0.421667
GBIF_34975	Scaura coccidophila	-67.81	-9.974722
GBIF_34976	Scaura coccidophila	-64.783333	-0.416667
GBIF_35035	Scaura coccidophila	-64.083056	-0.316667
GBIF_35045	Scaura coccidophila	-66.816667	-0.216667
GBIF_35050	Scaura coccidophila	-64.416667	-5.666667
GBIF_35055	Scaura coccidophila	-65.583333	-1.883333
GBIF_35056	Scaura coccidophila	-59.766667	-2.45
GBIF_35057	Scaura coccidophila	-63.903333	-8.762222
GBIF_35059	Scaura coccidophila	-73.674444	-7.443333
GBIF_35060	Scaura coccidophila	-73.660556	-7.440833
GBIF_35062	Scaura coccidophila	-72.891667	-8.558333
GBIF_35073	Scaura coccidophila	-72.781944	-8.875278
GBIF_35097	Scaura coccidophila	-66.283333	-0.366667
GBIF_35098	Scaura coccidophila	-65.016667	-0.416667
GBIF_35100	Scaura coccidophila	-64.75	-0.433333
GBIF_35107	Scaura coccidophila	-62.673333	-11.028889
GBIF_35153	Schwarzula timida	-59.683333	-26.133333
GBIF_35171	Schwarzula timida	-52.250833	-15.8975
GBIF_35174	Schwarzula timida	-52.25	-15.883333
GBIF_35175	Schwarzula timida	-56.85	-1.416667
GBIF_35176	Schwarzula timida	-62.883333	-4.866667
GBIF_35177	Schwarzula timida	-57.233333	-15.45
GBIF_35194	Schwarzula timida	-44.305	-15.903333
GBIF_35213	Schwarzula timida	-44.391389	-15.606667
GBIF_35224	Schwarzula timida	-68.668056000000007	-9.053889
GBIF_35225	Schwarzula timida	-73.276667	-7.556667
GBIF_35226	Schwarzula timida	-72.891667	-8.558333
GBIF_35272	Schwarzula timida	-52.327778	-22.5425
GBIF_35306	Schwarzula timida	-66.833333	-0.216667
GBIF_35308	Schwarzula timida	-66.283333	-0.366667
GBIF_35309	Schwarzula timida	-62.45	-12.583333
GBIF_35310	Schwarzula timida	-52.548889	-18.4075
GBIF_35312	Schwarzula timida	-64.966667	-10.85
GBIF_35320	Schwarzula timida	-64.95	-10.833333
GBIF_35326	Schwarzula timida	-64.916667	-10.833333
GBIF_35336	Schwarzula timida	-64.016667	-12.283333
GBIF_35339	Schwarzula timida	-62.433333	-12.633333
GBIF_35346	Schwarzula timida	-62.383333	-10.85
GBIF_36160	Tetragona dorsalis	-66.449583	-9.749028
GBIF_36162	Tetragona dorsalis	-76.459722	-0.470556
GBIF_36165	Tetragona dorsalis	-84.796204	10.3043
GBIF_36168	Tetragona dorsalis	-47.366667	-8.483333
GBIF_36181	Tetragona dorsalis	-85.67479	10.802713
GBIF_36184	Tetragona dorsalis	-85.615491	10.83641
GBIF_36192	Tetragona dorsalis	-84.080424	10.328044
GBIF_36193	Tetragona dorsalis	-85.495244	10.962542
GBIF_36195	Tetragona dorsalis	-85.573539	10.865507
GBIF_36196	Tetragona dorsalis	-84.608126	9.776494
GBIF_36197	Tetragona dorsalis	-83.506481	10.539549
GBIF_36202	Tetragona dorsalis	-89.274444	13.835
GBIF_36205	Tetragona dorsalis	-85.69722	10.55005
GBIF_36206	Tetragona dorsalis	-79.85	9.183333
GBIF_36214	Tetragona essequiboensis	-66.493361	-9.767778
GBIF_36215	Tetragona essequiboensis	-59.625	-4.404111
GBIF_36712	Tetragona handlirschii	-55.181389	4.948611
GBIF_36713	Tetragona handlirschii	-76.08	-9.291667
GBIF_36714	Tetragona handlirschii	-63.629389	-8.362444
GBIF_36724	Tetragona handlirschii	-76.691694	-0.166111
GBIF_36725	Tetragona handlirschii	-77.291547	0.062092
GBIF_36728	Tetragona handlirschii	-76.916917	-0.499139
GBIF_36732	Tetragona handlirschii	-76.985833	-0.418333
GBIF_36738	Tetragona handlirschii	-59.737222	4.907583
GBIF_36745	Tetragona handlirschii	-77.816667	-0.916667
GBIF_36746	Tetragona handlirschii	-61.666667	3.416667
GBIF_36747	Tetragona handlirschii	-59.966667	-2.933333
GBIF_36748	Tetragona handlirschii	-63.094722	-8.296667
GBIF_36760	Tetragona quadrangula	-76.459722	-0.470556
GBIF_36761	Tetragona quadrangula	-47.366667	-8.483333
GBIF_36762	Tetragona quadrangula	-51.6783	-20.7511
GBIF_36780	Tetragona truncata	-47.366667	-8.483333
GBIF_36781	Tetragona truncata	-52.24128	-15.89948
GBIF_36784	Tetragona truncata	-67.093333	-9.974722
GBIF_36787	Tetragona truncata	-46.713056	-9.613889
GBIF_36789	Tetragona truncata	-52.353056	-14.673333
GBIF_36809	Tetragona truncata	-66.402778	-9.798889
GBIF_36810	Tetragona truncata	-62.015556	-11.1525
GBIF_36811	Tetragona truncata	-62.433333	-10.846667
GBIF_36812	Tetragona truncata	-62.339444	-11.085833
GBIF_36813	Tetragona truncata	-62.078333	-11.043889
GBIF_36814	Tetragona truncata	-62.433333	-11.171389
GBIF_36820	Tetragona truncata	-62.401389	-11.139444
GBIF_36834	Tetragona truncata	-62.339167	-11.133611
GBIF_36837	Tetragona truncata	-62.191389	-11.088611
GBIF_36840	Tetragona truncata	-62.433333	-11.816667
GBIF_36841	Tetragona truncata	-62.433333	-11.933333
GBIF_36842	Tetragona truncata	-62.015278	-11.065278
GBIF_36843	Tetragona truncata	-48.5044	-1.4558
GBIF_42839	Tetragonisca weyrauchi	-65.396095	-16.913913
GBIF_42840	Tetragonisca weyrauchi	-63.459449	-17.935288
GBIF_42841	Tetragonisca weyrauchi	-67.816667	-9.966667
GBIF_42870	Tetragonisca weyrauchi	-64.766667	-16.866667
GBIF_42881	Tetragonisca weyrauchi	-69.583056	-11.35
GBIF_42882	Tetragonisca weyrauchi	-67.825083	-9.975333
GBIF_46703	Trigona lacteipennis	-47.9503	-16.2525
GBIF_46704	Trigona lacteipennis	-71.257778	-12.652778
GBIF_46722	Trigona lacteipennis	-76.82	-2.55
GBIF_46724	Trigona lacteipennis	-76.35	-6.483333
GBIF_46728	Trigona lacteipennis	-78.166667	-2.466667
GBIF_46731	Trigona lacteipennis	-78.744917	-4.194778
GBIF_46736	Trigona lacteipennis	-76.983333	-6.016667
GBIF_46812	Trigona lacteipennis	-60.025278	-3.113333
GBIF_46815	Trigona lacteipennis	-55.75	-15.433333
GBIF_46817	Trigona lacteipennis	-52.702778	-6.207222
GBIF_46818	Trigona lacteipennis	-66.130833	-11.128889
GBIF_46819	Trigona lacteipennis	-79.783333	8.880278
GBIF_46846	Trigona pellucida	-56.9825	-3.341111
GBIF_46850	Trigona pellucida	-62.933333	-7.316667
GBIF_46851	Trigona pellucida	-57.65475	-19.009722
GBIF_46852	Trigona pellucida	-63.903333	-8.762222
GBIF_46853	Trigona pellucida	-62.583333	-10.866667
GBIF_46854	Trigona pellucida	-64.1675	-9.144167
GBIF_46855	Trigona pellucida	-62.782778	-11.176389
GBIF_46869	Trigona pellucida	-60.833333	-13.233333
GBIF_46871	Trigona pellucida	-61.166667	-12.533333
GBIF_46877	Trigona pellucida	-61.216667	-12.55
GBIF_46879	Trigona pellucida	-62.716667	-11.066667
GBIF_46884	Trigona dimidiata	-74.8025	5.153444
GBIF_46885	Trigona dimidiata	-74.810167	5.165944
GBIF_46886	Trigona dimidiata	-76.3982	-0.6758
GBIF_46887	Trigona dimidiata	-71.199444	-12.033611
GBIF_46892	Trigona dimidiata	-63.6605	-17.478
GBIF_46894	Trigona dimidiata	-64.334056	-12.434778
GBIF_46895	Trigona dimidiata	-69.02298	-12.53714
GBIF_46896	Trigona dimidiata	-76.001	-9.372
GBIF_46897	Trigona dimidiata	-75.9972	-9.2963
GBIF_46902	Trigona dimidiata	-71.49078	-12.79958
GBIF_46907	Trigona dimidiata	-67.933333	-3.101944
GBIF_46908	Trigona dimidiata	-76.005	-9.2975
GBIF_46911	Trigona dimidiata	-73.956944	-7.466111
GBIF_46917	Trigona dimidiata	-78.166667	-2.466667
GBIF_46918	Trigona dimidiata	-77.25	-5.75
GBIF_46942	Trigona dimidiata	-74.025	-11.468889
GBIF_46972	Trigona dimidiata	-57.65475	-19.009722
GBIF_46973	Trigona dimidiata	-68.166667	-15.25
GBIF_46974	Trigona dimidiata	-62.933333	-7.316667
GBIF_46980	Trigona dimidiata	-51.816667	-7.35
GBIF_47016	Trigona dimidiata	-60.833333	-13.266667
IDIGBIO_2946	Nannotrigona schultzei	-63.3333333	-4.4936111
IDIGBIO_2947	Nannotrigona schultzei	-51.2333	0.51666
IDIGBIO_6829	Scaptotrigona nigrohirta	-63.455	0.874
IDIGBIO_6837	Scaptotrigona nigrohirta	-67.9299444	-1.9556667
IDIGBIO_6838	Scaptotrigona nigrohirta	-61.5516667	-2.0486111
IDIGBIO_6850	Scaptotrigona nigrohirta	-61.1125722	-4.9160222
IDIGBIO_6853	Scaptotrigona nigrohirta	-54.9430556	-2.6041667
IDIGBIO_6906	Scaura amazonica	-51.2333	0.51666
IDIGBIO_6991	Scaura amazonica	-50.78555	0.51911
IDIGBIO_12543	Trigona lacteipennis	-78.17	-2.47
IDIGBIO_12691	Trigona dimidiata	-78.17	-2.47
SCANBUG_138	Schwarzula timida	-59.761	-18.334
SCANBUG_302	Plebeia margaritae	-76.4597222	-0.4705556
SCANBUG_339	Schwarzula timida	-69.02298	-12.53714
SCANBUG_709	Schwarzula timida	-69.05	-12.55
SCANBUG_779	Lestrimelitta limao	-79.85	9.1833333
SCANBUG_2461	Plebeia minima	-76.0383333	-0.5483333
SCANBUG_2581	Plebeia minima	-64.7977778	-17.1091667
SCANBUG_3637	Schwarzula timida	-63.5525	-17.4991667
SCANBUG_4428	Schwarzula timida	-62.72395	-11.0746833
SCANBUG_6594	Schwarzula timida	-62.5588611	-11.0144722
SCANBUG_12106	Cephalotrigona femorata	-60.5462839454	-3.2805315786
SCANBUG_13476	Melipona bradleyi	-51.836	3.8322
SCANBUG_18465	Geotrigona aequinoctialis	-51.2333	0.51666
SCANBUG_18712	Melipona crinita	-67.81	-9.974722
SCANBUG_32281	Paratrigona haeckeli	-61.180556	-11.685
SCANBUG_34671	Geotrigona aequinoctialis	-48.504444	-1.455833
SCANBUG_35196	Geotrigona mombuca	-52.250833	-15.8975
SCANBUG_40061	Melipona fulva	-64.766667	-0.483333
SCANBUG_45701	Lestrimelitta rufipes	-47.334444	-15.537222
SCANBUG_47527	Lestrimelitta glabrata	-67.675556	-10.572778
SCANBUG_47548	Melipona crinita	-67.675556	-10.572778
SCANBUG_47833	Melipona bradleyi	-59.77	-2.45
SCANBUG_60533	Geotrigona mombuca	-47.196111	-22.645833
SIBBr_351	Plebeia minima	-48.456389	-1.430556
SIBBr_435	Partamona ferreirai	-51.178889	0.058333
SIBBr_731	Geotrigona mombuca	-52.909506	-18.135356
SIBBr_1949	Partamona chapadicola	-38.883056	-4.329167
SIBBr_4397	Scaura longula	-51.830922	-12.926017
SIBBr_4773	Partamona chapadicola	-43.403333	-3.207778
SIBBr_4849	Geotrigona mombuca	-47.477417	-20.262197
SIBBr_5186	Partamona chapadicola	-43.494194	-9.223
SIBBr_5604	Frieseomelitta flavicornis	-47.591389	-18.638333
